sample_id,split,scenario_group,ci_platform,source_dataset,source_pipeline_id,source_run_id,timestamp,repository,branch,language,os,cloud_provider,failure_stage,severity,cpu_usage_pct,memory_usage_mb,retry_count,error_type,error_message,stack_trace_summary,failed_file,important_log_excerpt,raw_github_actions_log,model_input_text,root_cause_label,label_verified,label_method,neutral_run_context
GH_RCA_00571,train,logic_error,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_3155,run_9151,2025-11-29T12:44:16.927259,repo_52,release,Python,ubuntu-latest,AWS,test,MEDIUM,85.79,22900,1,AssertionError,expected 200 but received 500,app/user_service.py:126,app/user_service.py,"Expected: 200
Received: 500
RuntimeError at app/user_service.py:126
##[error]Process completed with exit code 1.","2025-11-29T12:44:16Z Using hosted Ubuntu runner
2025-11-29T12:44:16Z ##[group]Run actions/checkout@v4
2025-11-29T12:44:16Z ##[group]Run go test ./...
2025-11-29T12:44:16Z Expected: 200
2025-11-29T12:44:16Z Received: 500
2025-11-29T12:44:16Z RuntimeError at app/user_service.py:126
2025-11-29T12:44:16Z ##[error]Process completed with exit code 1.
2025-11-29T12:44:16Z Post job cleanup.
2025-11-29T12:44:16Z attempt=1; elapsed_ms=44595; worker_slot=0","stage=test | language=Python | error_type=AssertionError | error_message=expected 200 but received 500 | stack_trace=app/user_service.py:126 | failed_file=app/user_service.py | log=Expected: 200
Received: 500
RuntimeError at app/user_service.py:126
##[error]Process completed with exit code 1. | context=attempt=1; elapsed_ms=44595; worker_slot=0",application_defect,yes,curated diagnostic log with real Kaggle metadata,attempt=1; elapsed_ms=44595; worker_slot=0
GH_RCA_06539,train,replica_unavailable,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_8718,run_31588,2026-01-15T01:57:16.927259,repo_163,develop,C++,ubuntu-latest,Azure,deploy,CRITICAL,71.64,8910,0,ReplicaUnavailableError,required replicas are unavailable,kubectl rollout,deploy/kubernetes/deployment.yaml,"Deployment does not have minimum availability
##[error]Process completed with exit code 1.","2026-01-15T01:57:16Z Repository checkout completed
2026-01-15T01:57:16Z Artifact upload skipped after failure
2026-01-15T01:57:16Z ##[group]Run go test ./...
2026-01-15T01:57:16Z Deployment does not have minimum availability
2026-01-15T01:57:16Z ##[error]Process completed with exit code 1.
2026-01-15T01:57:16Z Post job cleanup.
2026-01-15T01:57:16Z attempt=0; elapsed_ms=44612; worker_slot=1","stage=deploy | language=C++ | error_type=ReplicaUnavailableError | error_message=required replicas are unavailable | stack_trace=kubectl rollout | failed_file=deploy/kubernetes/deployment.yaml | log=Deployment does not have minimum availability
##[error]Process completed with exit code 1. | context=attempt=0; elapsed_ms=44612; worker_slot=1",deployment_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=0; elapsed_ms=44612; worker_slot=1
GH_RCA_00495,train,type_error,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_6146,run_2817,2025-09-20T01:18:16.927259,repo_340,release,C++,windows-latest,Azure,build,CRITICAL,28.99,5166,4,TypeError,unsupported operand type(s) for +: 'int' and 'str',src/user_service.cpp:22,src/user_service.cpp,"src/user_service.cpp:22: in calculate_total
return subtotal + tax
TypeError: unsupported operand type(s) for +: 'int' and 'str'
##[error]Process completed with exit code 1.","2025-09-20T01:18:16Z Workspace prepared
2025-09-20T01:18:16Z Runner image initialized
2025-09-20T01:18:16Z ##[group]Run pytest
2025-09-20T01:18:16Z src/user_service.cpp:22: in calculate_total
2025-09-20T01:18:16Z return subtotal + tax
2025-09-20T01:18:16Z TypeError: unsupported operand type(s) for +: 'int' and 'str'
2025-09-20T01:18:16Z ##[error]Process completed with exit code 1.
2025-09-20T01:18:16Z Post job cleanup.
2025-09-20T01:18:16Z attempt=4; elapsed_ms=44629; worker_slot=2","stage=build | language=C++ | error_type=TypeError | error_message=unsupported operand type(s) for +: 'int' and 'str' | stack_trace=src/user_service.cpp:22 | failed_file=src/user_service.cpp | log=src/user_service.cpp:22: in calculate_total
return subtotal + tax
TypeError: unsupported operand type(s) for +: 'int' and 'str'
##[error]Process completed with exit code 1. | context=attempt=4; elapsed_ms=44629; worker_slot=2",application_defect,yes,curated diagnostic log with real Kaggle metadata,attempt=4; elapsed_ms=44629; worker_slot=2
GH_RCA_07698,train,secret_detected,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_9183,run_25378,2025-11-30T04:25:16.927259,repo_29,feature-x,NodeJS,ubuntu-latest,On-Prem,deploy,CRITICAL,62.68,14207,2,SecretDetected,credential-like value detected in source control,src/services/orderService.js:162,src/services/orderService.js,"Finding: Generic API Key
File: src/services/orderService.js
Line: 162
##[error]Process completed with exit code 1.","2025-11-30T04:25:16Z Artifact upload skipped after failure
2025-11-30T04:25:16Z Workspace prepared
2025-11-30T04:25:16Z ##[group]Run mvn test
2025-11-30T04:25:16Z Finding: Generic API Key
2025-11-30T04:25:16Z File: src/services/orderService.js
2025-11-30T04:25:16Z Line: 162
2025-11-30T04:25:16Z ##[error]Process completed with exit code 1.
2025-11-30T04:25:16Z Post job cleanup.
2025-11-30T04:25:16Z attempt=2; elapsed_ms=44646; worker_slot=3","stage=deploy | language=NodeJS | error_type=SecretDetected | error_message=credential-like value detected in source control | stack_trace=src/services/orderService.js:162 | failed_file=src/services/orderService.js | log=Finding: Generic API Key
File: src/services/orderService.js
Line: 162
##[error]Process completed with exit code 1. | context=attempt=2; elapsed_ms=44646; worker_slot=3",security_policy_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=2; elapsed_ms=44646; worker_slot=3
GH_RCA_06518,train,rollout_timeout,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_8542,run_16096,2025-12-01T21:18:16.927259,repo_174,release,Python,windows-latest,AWS,deploy,HIGH,25.12,2294,5,RolloutTimeout,deployment exceeded progress deadline,kubectl rollout,deploy/kubernetes/deployment.yaml,"0 of 3 updated replicas are available
rollout status timed out
##[error]Process completed with exit code 1.","2025-12-01T21:18:16Z Workspace prepared
2025-12-01T21:18:16Z ##[group]Run actions/checkout@v4
2025-12-01T21:18:16Z ##[group]Run security scan
2025-12-01T21:18:16Z 0 of 3 updated replicas are available
2025-12-01T21:18:16Z rollout status timed out
2025-12-01T21:18:16Z ##[error]Process completed with exit code 1.
2025-12-01T21:18:16Z Post job cleanup.
2025-12-01T21:18:16Z attempt=5; elapsed_ms=44663; worker_slot=4","stage=deploy | language=Python | error_type=RolloutTimeout | error_message=deployment exceeded progress deadline | stack_trace=kubectl rollout | failed_file=deploy/kubernetes/deployment.yaml | log=0 of 3 updated replicas are available
rollout status timed out
##[error]Process completed with exit code 1. | context=attempt=5; elapsed_ms=44663; worker_slot=4",deployment_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=5; elapsed_ms=44663; worker_slot=4
GH_RCA_02493,train,connect_timeout,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_3954,run_23067,2025-11-11T11:16:16.927259,repo_230,main,C++,windows-latest,On-Prem,deploy,HIGH,29.33,15928,5,ConnectTimeout,connection to registry.partner.local:443 timed out after 30 seconds,request to registry.partner.local,N/A,"GET https://registry.partner.local/health
ConnectTimeout: connection to registry.partner.local:443 timed out
retry 1 failed
retry 2 failed
##[error]Process completed with exit code 1.","2025-11-11T11:16:16Z Using hosted Ubuntu runner
2025-11-11T11:16:16Z Environment variables loaded
2025-11-11T11:16:16Z ##[group]Run mvn test
2025-11-11T11:16:16Z GET https://registry.partner.local/health
2025-11-11T11:16:16Z ConnectTimeout: connection to registry.partner.local:443 timed out
2025-11-11T11:16:16Z retry 1 failed
2025-11-11T11:16:16Z retry 2 failed
2025-11-11T11:16:16Z ##[error]Process completed with exit code 1.
2025-11-11T11:16:16Z Post job cleanup.
2025-11-11T11:16:16Z attempt=5; elapsed_ms=44680; worker_slot=5","stage=deploy | language=C++ | error_type=ConnectTimeout | error_message=connection to registry.partner.local:443 timed out after 30 seconds | stack_trace=request to registry.partner.local | failed_file=N/A | log=GET https://registry.partner.local/health
ConnectTimeout: connection to registry.partner.local:443 timed out
retry 1 failed
retry 2 failed
##[error]Process completed with exit code 1. | context=attempt=5; elapsed_ms=44680; worker_slot=5",network_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=5; elapsed_ms=44680; worker_slot=5
GH_RCA_05265,train,out_of_memory,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_5064,run_33605,2025-09-19T02:28:16.927259,repo_310,develop,Java,macos-latest,AWS,deploy,MEDIUM,38.27,4261,1,OutOfMemoryError,process killed after exceeding memory limit,hosted runner,N/A,"Memory usage: 7168 MB / 7168 MB
kernel: Out of memory: Killed process
Process completed with exit code 137
##[error]Process completed with exit code 1.","2025-09-19T02:28:16Z Workspace prepared
2025-09-19T02:28:16Z Runner image initialized
2025-09-19T02:28:16Z ##[group]Run go test ./...
2025-09-19T02:28:16Z Memory usage: 7168 MB / 7168 MB
2025-09-19T02:28:16Z kernel: Out of memory: Killed process
2025-09-19T02:28:16Z Process completed with exit code 137
2025-09-19T02:28:16Z ##[error]Process completed with exit code 1.
2025-09-19T02:28:16Z Post job cleanup.
2025-09-19T02:28:16Z attempt=1; elapsed_ms=44697; worker_slot=6","stage=deploy | language=Java | error_type=OutOfMemoryError | error_message=process killed after exceeding memory limit | stack_trace=hosted runner | failed_file=N/A | log=Memory usage: 7168 MB / 7168 MB
kernel: Out of memory: Killed process
Process completed with exit code 137
##[error]Process completed with exit code 1. | context=attempt=1; elapsed_ms=44697; worker_slot=6",infrastructure_resource_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=1; elapsed_ms=44697; worker_slot=6
GH_RCA_06935,test,container_start_error,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_8715,run_42931,2025-09-12T18:23:16.927259,repo_295,main,NodeJS,windows-latest,AWS,deploy,LOW,38.95,19028,4,ContainerStartError,container exited immediately after deployment,container startup,Dockerfile,"Back-off restarting failed container
exit code 1
##[error]Process completed with exit code 1.","2025-09-12T18:23:16Z Using hosted Ubuntu runner
2025-09-12T18:23:16Z Post job cleanup started
2025-09-12T18:23:16Z ##[group]Run go test ./...
2025-09-12T18:23:16Z Back-off restarting failed container
2025-09-12T18:23:16Z exit code 1
2025-09-12T18:23:16Z ##[error]Process completed with exit code 1.
2025-09-12T18:23:16Z Post job cleanup.
2025-09-12T18:23:16Z attempt=4; elapsed_ms=44714; worker_slot=7","stage=deploy | language=NodeJS | error_type=ContainerStartError | error_message=container exited immediately after deployment | stack_trace=container startup | failed_file=Dockerfile | log=Back-off restarting failed container
exit code 1
##[error]Process completed with exit code 1. | context=attempt=4; elapsed_ms=44714; worker_slot=7",deployment_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=4; elapsed_ms=44714; worker_slot=7
GH_RCA_08257,train,merge_conflict,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_4919,run_29020,2026-02-05T17:24:16.927259,repo_182,develop,Java,windows-latest,Azure,build,HIGH,88.93,28401,2,MergeConflictError,automatic merge failed due to conflicts,checkout merge,N/A,"CONFLICT (content): Merge conflict in generated file
##[error]Process completed with exit code 1.","2026-02-05T17:24:16Z Workspace prepared
2026-02-05T17:24:16Z Using hosted Ubuntu runner
2026-02-05T17:24:16Z ##[group]Run kubectl rollout status
2026-02-05T17:24:16Z CONFLICT (content): Merge conflict in generated file
2026-02-05T17:24:16Z ##[error]Process completed with exit code 1.
2026-02-05T17:24:16Z Post job cleanup.
2026-02-05T17:24:16Z attempt=2; elapsed_ms=44731; worker_slot=8","stage=build | language=Java | error_type=MergeConflictError | error_message=automatic merge failed due to conflicts | stack_trace=checkout merge | failed_file=N/A | log=CONFLICT (content): Merge conflict in generated file
##[error]Process completed with exit code 1. | context=attempt=2; elapsed_ms=44731; worker_slot=8",other_or_unknown,yes,curated diagnostic log with real Kaggle metadata,attempt=2; elapsed_ms=44731; worker_slot=8
GH_RCA_02402,train,http_503,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_1192,run_22693,2025-11-22T08:58:16.927259,repo_284,release,Python,ubuntu-latest,Azure,build,LOW,21.89,29941,4,HTTPError,503 Service Unavailable,request to payments.sandbox.example.com,N/A,"HTTPError: 503 Service Unavailable
retry returned 503
##[error]Process completed with exit code 1.","2025-11-22T08:58:16Z Dependency cache restored
2025-11-22T08:58:16Z Environment variables loaded
2025-11-22T08:58:16Z ##[group]Run security scan
2025-11-22T08:58:16Z HTTPError: 503 Service Unavailable
2025-11-22T08:58:16Z retry returned 503
2025-11-22T08:58:16Z ##[error]Process completed with exit code 1.
2025-11-22T08:58:16Z Post job cleanup.
2025-11-22T08:58:16Z attempt=4; elapsed_ms=44748; worker_slot=9","stage=build | language=Python | error_type=HTTPError | error_message=503 Service Unavailable | stack_trace=request to payments.sandbox.example.com | failed_file=N/A | log=HTTPError: 503 Service Unavailable
retry returned 503
##[error]Process completed with exit code 1. | context=attempt=4; elapsed_ms=44748; worker_slot=9",network_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=4; elapsed_ms=44748; worker_slot=9
GH_RCA_08692,train,empty_matrix,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_4561,run_7709,2025-12-03T06:20:16.927259,repo_316,main,Python,ubuntu-latest,On-Prem,test,LOW,74.11,22980,3,MatrixConfigurationError,matrix expansion produced zero jobs,strategy matrix,.github/workflows/ci.yml,"MatrixConfigurationError: no combinations generated
##[error]Process completed with exit code 1.","2025-12-03T06:20:16Z Workspace prepared
2025-12-03T06:20:16Z Dependency cache restored
2025-12-03T06:20:16Z ##[group]Run security scan
2025-12-03T06:20:16Z MatrixConfigurationError: no combinations generated
2025-12-03T06:20:16Z ##[error]Process completed with exit code 1.
2025-12-03T06:20:16Z Post job cleanup.
2025-12-03T06:20:16Z attempt=3; elapsed_ms=44765; worker_slot=10","stage=test | language=Python | error_type=MatrixConfigurationError | error_message=matrix expansion produced zero jobs | stack_trace=strategy matrix | failed_file=.github/workflows/ci.yml | log=MatrixConfigurationError: no combinations generated
##[error]Process completed with exit code 1. | context=attempt=3; elapsed_ms=44765; worker_slot=10",other_or_unknown,yes,curated diagnostic log with real Kaggle metadata,attempt=3; elapsed_ms=44765; worker_slot=10
GH_RCA_04594,train,wrong_db_password,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_4523,run_3506,2025-09-30T08:15:16.927259,repo_22,develop,Python,macos-latest,Azure,build,MEDIUM,82.03,27471,1,DatabaseAuthenticationError,password authentication failed,database connection,.github/workflows/integration.yml,"FATAL: password authentication failed for user test_user
##[error]Process completed with exit code 1.","2025-09-30T08:15:16Z Post job cleanup started
2025-09-30T08:15:16Z Using hosted Ubuntu runner
2025-09-30T08:15:16Z ##[group]Run go test ./...
2025-09-30T08:15:16Z FATAL: password authentication failed for user test_user
2025-09-30T08:15:16Z ##[error]Process completed with exit code 1.
2025-09-30T08:15:16Z Post job cleanup.
2025-09-30T08:15:16Z attempt=1; elapsed_ms=44782; worker_slot=11","stage=build | language=Python | error_type=DatabaseAuthenticationError | error_message=password authentication failed | stack_trace=database connection | failed_file=.github/workflows/integration.yml | log=FATAL: password authentication failed for user test_user
##[error]Process completed with exit code 1. | context=attempt=1; elapsed_ms=44782; worker_slot=11",workflow_environment_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=1; elapsed_ms=44782; worker_slot=11
